ID,Japanese_Text,English_Text,Japanese_Female_Sound,Japanese_Male_Sound
word_ja_駆ける,駆ける,to run; to dash; to race,,
word_ja_被害者,被害者,victim; injured party; sufferer,,
word_ja_卵,卵,eggs; egg; spawn,,
word_ja_何やら,何やら,something; some kind of; for some reason,,
word_ja_カメラ,カメラ,camera,,
word_ja_混じる,混じる,to be mixed; to be blended with; to be combined,,
word_ja_空中,空中,sky; air; mid-air,,
word_ja_匹,匹,counter for small animals; counter for rolls of cloth (two han in size); counter for horses,,
word_ja_生物,生物,living thing; organism; creature,,
word_ja_合流,合流,confluence (of rivers); merge (of traffic); conflux,,
word_ja_足を止める,足を止める,to stop walking; to pause,,
word_ja_いやあ,いやあ,why; oh; no!,,
word_ja_再会,再会,another meeting; meeting again; reunion,,
word_ja_羨ましい,羨ましい,"envious; jealous; enviable (position, etc.)",,
word_ja_二階,二階,second floor; upstairs,,
word_ja_仕草,仕草,gesture; movement; action,,
word_ja_回転,回転,rotation (usu. around something); revolution; turning,,
word_ja_師匠,師匠,master; teacher; stable master,,
word_ja_跳ねる,跳ねる,to jump; to leap; to prance,,
word_ja_お客様,お客様,guest; visitor; customer,,
word_ja_待機,待機,standing by; awaiting an opportunity; being on alert,,
word_ja_ほんの少し,ほんの少し,just a little,,
word_ja_即座に,即座に,immediately; right away; on the spot,,
word_ja_完了,完了,"completion; conclusion; perfect (tense, form, aspect)",,
word_ja_手元,手元,at hand; on hand; nearby,,
word_ja_吸い込む,吸い込む,to inhale; to breathe in; to suck up,,
word_ja_パーティー,パーティー,"party (gathering, celebration, etc.); party (group, political, etc.)",,
word_ja_誕生日,誕生日,birthday,,
word_ja_テスト,テスト,examination; quiz; test,,
word_ja_動作,動作,action; movements; motions,,
word_ja_てめえ,てめえ,you; I; me,,
word_ja_暴走,暴走,acting rashly; running wildly; behaving recklessly,,
word_ja_お風呂,お風呂,bath,,
word_ja_言い切る,言い切る,to declare; to assert; to state definitively,,
word_ja_気まずい,気まずい,unpleasant; awkward; embarrassing,,
word_ja_挑む,挑む,"to challenge to (a fight, game, etc.); to throw down the gauntlet; to contend for",,
word_ja_枝,枝,branch; bow; bough,,
word_ja_台詞,台詞,speech; words; one's lines,,
word_ja_帯びる,帯びる,"to wear (sword, decoration, etc.); to carry; to be entrusted (e.g. with a mission)",,
word_ja_女神,女神,goddess; female deity,,
word_ja_片方,片方,one side; one party; counterpart,,
word_ja_反論,反論,objection; refutation; rebuttal,,
word_ja_返答,返答,reply; answer,,
word_ja_黒髪,黒髪,black hair,,
word_ja_大会,大会,mass meeting; convention; rally,,
word_ja_互い,互い,each other; one another,,
word_ja_鎧,鎧,armor; armour,,
word_ja_噛む,噛む,to bite; to chew; to gnaw,,
word_ja_ちらり,ちらり,"fleeting (glimpse, glance, etc.)",,
word_ja_袖,袖,"sleeve; wing (of a stage, desk, gate, etc.)",,
word_ja_装備,装備,equipment,,
word_ja_異様,異様,bizarre; strange; eccentric,,
word_ja_迷い,迷い,hesitation; bewilderment; perplexity,,
word_ja_戦力,戦力,war potential; military strength; fighting power,,
word_ja_体勢,体勢,posture; stance,,
word_ja_後方,後方,behind; in the rear; in back,,
word_ja_見覚え,見覚え,remembrance; recollection; recognition,,
word_ja_暗闇,暗闇,darkness; the dark,,
word_ja_輝き,輝き,brightness; brilliance; brilliancy,,
word_ja_背を向ける,背を向ける,to pretend not to see; to turn one's back on,,
word_ja_屋上,屋上,rooftop,,
word_ja_曖昧,曖昧,vague; ambiguous; unclear,,
word_ja_システム,システム,system,,
word_ja_お尻,お尻,bottom; buttocks,,
word_ja_わっ,わっ,"boo! (sound used to scare someone); ugh (dissatisfaction, aggravation); ulp (consternation)",,
word_ja_無理やり,無理やり,forcibly; against one's will,,
word_ja_かすか,かすか,faint; dim; weak,,
word_ja_問いかける,問いかける,to ask a question; to begin to ask a question,,
word_ja_でござる,でござる,be; is,,
word_ja_真っ白,真っ白,"pure white; blank (e.g. mind, paper)",,
word_ja_手のひら,手のひら,palm (of one's hand),,
word_ja_越し,越し,across; over; beyond,,
word_ja_すなわち,すなわち,that is; namely; i.e.,,
word_ja_抱きつく,抱きつく,to cling to; to embrace,,
word_ja_気のせい,気のせい,in one's imagination,,
word_ja_見合わせる,見合わせる,to exchange glances; to look at each other; to postpone,,
word_ja_ボタン,ボタン,button (clothing); push-button,,
word_ja_めちゃくちゃ,めちゃくちゃ,absurd; unreasonable; nonsensical,,
word_ja_ふーん,ふーん,hmm; well ...; humph,,
word_ja_身分,身分,(social) standing; status; position,,
word_ja_砂,砂,sand; grit,,
word_ja_都市,都市,town; city; municipal,,
word_ja_第三,第三,the third,,
word_ja_師,師,teacher; master; one's mentor,,
word_ja_旦那,旦那,"master (of a house, shop, etc.); husband; sir",,
word_ja_不気味,不気味,weird; ominous; eerie,,
word_ja_美,美,beauty,,
word_ja_眼差し,眼差し,(a) look; gaze,,
word_ja_歓声,歓声,cheer; shout of joy,,
word_ja_時刻,時刻,time; (the) hour; favourable time,,
word_ja_ケーキ,ケーキ,cake,,
word_ja_宙,宙,space; air; midair,,
word_ja_群れ,群れ,group; crowd; flock,,
word_ja_霧,霧,fog; mist; spray,,
word_ja_桜,桜,cherry tree; cherry blossom; fake buyer,,
word_ja_手首,手首,wrist,,
word_ja_後にする,後にする,to leave behind; to put off; to postpone,,
word_ja_素材,素材,ingredient; (raw) material; resource,,
word_ja_精一杯,精一杯,the best one can do; one's best effort; with all one's might,,
word_ja_広場,広場,public square; square; plaza,,
word_ja_裾,裾,hem; (trouser) cuff; shirttail,,
word_ja_表示,表示,indication; expression; showing,,
word_ja_万が一,万が一,(if) by some chance; by some possibility; in the unlikely event that,,
word_ja_やけに,やけに,awfully; frightfully; desperately,,
word_ja_嵐,嵐,storm; tempest; uproar,,
word_ja_明かり,明かり,light; illumination; glow,,
word_ja_復讐,復讐,revenge,,
word_ja_妄想,妄想,wild idea; delusion,,
word_ja_変態,変態,transformation; abnormality; sexual perversion,,
word_ja_宝石,宝石,gem; jewel; precious stone,,
word_ja_具,具,"tool; means; ingredients (added to soup, rice, etc.)",,
word_ja_追い詰める,追い詰める,to corner; to drive to the wall; to run down,,
word_ja_拘束,拘束,restriction; restraint; binding,,
word_ja_踏み込む,踏み込む,to step into (e.g. someone else's territory); to break into; to raid,,
word_ja_理屈,理屈,theory; reason,,
word_ja_滑る,滑る,to glide; to slide (e.g. on skis); to slip,,
word_ja_英雄,英雄,hero; heroine; great person,,
word_ja_先端,先端,pointed end; tip; point,,
word_ja_まあまあ,まあまあ,"so-so; passable; now, now",,
word_ja_針,針,needle; pin; hook,,
word_ja_前方,前方,forward; frontward; ahead,,
word_ja_窺う,窺う,to peep (through); to peek; to examine (esp. covertly),,
word_ja_聖,聖,Saint; St.; S.,,
word_ja_一時間,一時間,one hour,,
word_ja_襲撃,襲撃,attack; charge; raid,,
word_ja_放課後,放課後,after school (at the end of the day),,
word_ja_髪の毛,髪の毛,hair (of the head),,
word_ja_見捨てる,見捨てる,to abandon; to fail; to desert,,
word_ja_覗き込む,覗き込む,to look into; to peer in,,
word_ja_故郷,故郷,home town; birthplace; native place,,
word_ja_崩壊,崩壊,collapse; crumbling; breaking down,,
word_ja_嫌がる,嫌がる,to hate; to dislike,,
word_ja_めく,めく,to show signs of ...; to have the appearance of ...,,
word_ja_背筋,背筋,spine; line of the backbone; seam down the back (of clothing),,
word_ja_民,民,people; citizens; subjects,,
word_ja_推測,推測,guess; conjecture,,
word_ja_選手,選手,player (sports); athlete; team member,,
word_ja_いつも通り,いつも通り,as always; as usual,,
word_ja_予想外,予想外,unexpected; unforeseen; strange,,
word_ja_現象,現象,phenomenon,,
word_ja_無表情,無表情,lack of expression; blank look (on one's face),,
word_ja_淡々,淡々,uninterested; unconcerned; indifferent,,
word_ja_声がする,声がする,to speak; to hear a voice,,
word_ja_三年,三年,three years,,
word_ja_陣,陣,battle formation; camp; encampment,,
word_ja_息を吐く,息を吐く,to take a breath; to take a short rest,,
word_ja_ひとまず,ひとまず,for now; for the time being; for the present,,
word_ja_握りしめる,握りしめる,to grasp tightly,,
word_ja_立ち去る,立ち去る,to leave; to depart; to take one's leave,,
word_ja_いい加減,いい加減,irresponsible; perfunctory; careless,,
word_ja_かっ,かっ,very,,
word_ja_引っかかる,引っかかる,to be caught in; to be stuck in; to stop by,,
word_ja_たどり着く,たどり着く,to arrive at (after a struggle); to finally reach; to find one's way to,,
word_ja_振るう,振るう,to swing; to wield (physically); to exert,,
word_ja_いつもより,いつもより,more than usual,,
word_ja_指さす,指さす,to point at,,
word_ja_ガラス,ガラス,glass; pane,,
word_ja_果たして,果たして,as was expected; just as one thought; sure enough,,
word_ja_やたら,やたら,indiscriminately; blindly; at random,,
word_ja_なんとも,なんとも,really; very; extremely,,
word_ja_やり取り,やり取り,giving and taking; exchange (of letters); arguing back and forth,,
word_ja_に過ぎない,に過ぎない,no more than; just; only,,
word_ja_メッセージ,メッセージ,message,,
word_ja_寸前,寸前,just before; on the verge of; on the brink of,,
word_ja_その辺,その辺,around there; near there; or thereabouts,,
word_ja_目にする,目にする,to see; to witness; to observe,,
word_ja_四十,四十,forty; 40,,
word_ja_正義,正義,justice; right; righteousness,,
word_ja_胸元,胸元,breast; chest; pit of the stomach,,
word_ja_冷える,冷える,"to grow cold (from room temperature, e.g. in refrigerator); to get chilly; to cool down",,
word_ja_裸,裸,nakedness; nudity; bareness,,
word_ja_棒,棒,pole; rod; stick,,
word_ja_ビル,ビル,multi-floor building; multi-storey building; bill,,
word_ja_皮肉,皮肉,irony; sarcasm; cynicism,,
word_ja_巡る,巡る,to go around; to return; to surround,,
word_ja_淡い,淡い,light; faint; pale,,
word_ja_憧れる,憧れる,to long for; to yearn after; to admire,,
word_ja_杖,杖,cane; walking stick; staff,,
word_ja_そこそこ,そこそこ,reasonably; fairly; all right,,
word_ja_塞ぐ,塞ぐ,to stop up; to close up; to block (up),,
word_ja_薄暗い,薄暗い,dim; gloomy,,
word_ja_動き出す,動き出す,to come alive; to get going; to start to move,,
word_ja_柄,柄,pattern; design; body build,,
word_ja_削る,削る,"to shave (wood, leather, etc.); to sharpen (e.g. pencil); to plane",,
word_ja_幽霊,幽霊,ghost; specter; spectre,,
word_ja_お酒,お酒,alcohol; sake,,
word_ja_封印,封印,seal; to seal (e.g. a letter); to affix a seal,,
word_ja_獲物,獲物,prey; catch; kill,,
word_ja_若干,若干,some; few; a number of,,
word_ja_候補,候補,candidate; contender; prospect,,
word_ja_誤魔化す,誤魔化す,to deceive; to falsify; to misrepresent,,
word_ja_再生,再生,resuscitation; regeneration; restoration to life,,
word_ja_宿る,宿る,to dwell; to live; to remain,,
word_ja_ぐっと,ぐっと,suddenly; at once; in one go,,
word_ja_ギリギリ,ギリギリ,just barely; only just; at the very limit,,
word_ja_女王,女王,queen; female champion,,
word_ja_姿を消す,姿を消す,to disappear; to vanish,,
word_ja_シャツ,シャツ,shirt (underwear); undershirt; singlet,,
word_ja_継ぐ,継ぐ,"to succeed (a person, to a position, etc.); to inherit; to take over",,
word_ja_キャラ,キャラ,(fictional) character; character; personality,,
word_ja_途端に,途端に,just as; in the act of; as soon as,,
word_ja_食らう,食らう,to eat; to drink; to wolf,,
word_ja_ネット,ネット,"network; Internet; net (hair, netball, etc.)",,
word_ja_懐,懐,inside the breast of one's clothing (esp. kimono); bosom; (breast) pocket,,
word_ja_蛇,蛇,snake; serpent; large snake,,
word_ja_要するに,要するに,in short; in a word; to sum up,,
word_ja_走り出す,走り出す,to begin to run; to start running; to break into a run,,
word_ja_デザイン,デザイン,design,,
word_ja_向き直る,向き直る,to turn round; to face about; to turn about,,
word_ja_怪物,怪物,monster,,
word_ja_何人か,何人か,some people; a few people; several people,,
word_ja_ゆえ,ゆえ,reason; cause; circumstances,,
word_ja_腐る,腐る,to rot; to go bad; to decay,,
word_ja_冷める,冷める,"to cool down; to get cold; to cool off (excitement, temper, etc.)",,
word_ja_はーい,はーい,understood; I see; OK,,
word_ja_仮面,仮面,mask; disguise; guise,,
word_ja_見据える,見据える,to stare fixedly at; to fix one's gaze on; to make sure of,,
word_ja_唱える,唱える,to recite; to chant; to cry,,
word_ja_通り過ぎる,通り過ぎる,to go past; to pass; to pass by,,
word_ja_谷,谷,valley,,
word_ja_宇宙,宇宙,universe; cosmos; space,,
word_ja_金髪,金髪,blond hair,,
word_ja_主人公,主人公,protagonist; main character; hero(ine) (of a story),,
word_ja_鈍い,鈍い,dull (e.g. a knife); blunt; thickheaded,,
word_ja_叫び,叫び,shout; scream; outcry,,
word_ja_この辺り,この辺り,this area; around here,,
word_ja_ルート,ルート,"route; path; channel (e.g. sales, distribution)",,
word_ja_二日,二日,second day of the month; two days,,
word_ja_犯罪,犯罪,crime; offence; offense,,
word_ja_首を横に振る,首を横に振る,to shake one's head,,
word_ja_外見,外見,outward appearance,,
word_ja_売れる,売れる,to sell (well); to be well known; to be popular,,
word_ja_雷,雷,lightning; thunder; thunderbolt,,
word_ja_接近,接近,getting closer; drawing nearer; approaching,,
word_ja_演技,演技,acting; performance,,
word_ja_しばし,しばし,for a short while; for a brief period; soon,,
word_ja_んち,んち,'s house; 's home,,
